"year","carbon_dioxide"
2125,29.89436736908415
2126,29.853822964056477
2127,29.81405565690786
2128,29.775027776124443
2129,29.736702391949667
2130,29.69904330055959
2131,29.662015008775345
2132,29.62558271929433
2133,29.589712316422354
2134,29.55437035228956
2135,29.519524033533504
2136,29.485141208433195
2137,29.451190354478666
2138,29.41764056636089
2139,29.384461544367497
2140,29.351623583170273
2141,29.319097560990595
2142,29.286854929130005
2143,29.254867701852593
2144,29.223108446607498
2145,29.19155027457899
2146,29.160166831553074
2147,29.128932289089075
2148,29.09782133598577
2149,29.066809170031135
2150,29.03587149002623
2151,29.004984488072864
2152,28.974124842115966
2153,28.943269708731304
2154,28.912396716149935
2155,28.88148395751052
2156,28.85050998433155
2157,28.819453800195195
2158,28.78829485463527
2159,28.757013037221633
2160,28.72558867183382
2161,28.6940025111169
2162,28.662235731112748
2163,28.630269926060176
2164,28.5980871033574
2165,28.56566967868089
2166,28.53300047125438
2167,28.500062699262408
2168,28.46683997540274
2169,28.43331630257205
2170,28.399476069679835
2171,28.365304047585205
2172,28.33078538515175
2173,28.295905605415435
2174,28.260650601861087
2175,28.225006634802668
2176,28.188960327863093
2177,28.152498664549203
2178,28.115608984917646
2179,28.0782789823277
2180,28.040496700277064
2181,28.002250529316623
2182,27.963529204040572
2183,27.92432180014826
2184,27.884617731573897
2185,27.844406747681095
2186,27.80367893051837
2187,27.76242469213271
2188,27.720634771937583
2189,27.67830023413257
2190,27.635412465171303
2191,27.5919631712747
2192,27.54794437598672
2193,27.503348417769516
2194,27.45816794763534
2195,27.412395926812316
2196,27.36602562444148
2197,27.319050615302253
2198,27.271464777564095
2199,27.223262290561305
2200,27.174437632588987
2201,27.123460071101096
2202,27.070333152909466
2203,27.015061109680737
2204,26.95764885743953
2205,26.898101995714264
2206,26.836426806324887
2207,26.772630251812753
2208,26.70671997351276
2209,26.638704289268045
2210,26.56859219078815
2211,26.496393340651522
2212,26.422118068953537
2213,26.34577736960167
2214,26.267382896259363
2215,26.186946957940812
2216,26.10448251425876
2217,26.02000317032783
2218,25.933523171326346
2219,25.84505739671936
2220,25.75462135414646
2221,25.662231172977652
2222,25.567903597541218
2223,25.471655980027425
2224,25.373506273072486
2225,25.27347302202716
2226,25.171575356914666
2227,25.067832984082955
2228,24.962266177556472
2229,24.854895770092774
2230,24.745743143949586
2231,24.634830221368198
2232,24.52217945477929
2233,24.407813816737136
2234,24.29175678958901
2235,24.174032354886105
2236,24.05466498254299
2237,23.933679619752468
2238,23.8111016796631
2239,23.686957029826832
2240,23.56127198042392
2241,23.43407327227327
2242,23.30538806463576
2243,23.175243922818428
2244,23.0436688055881
2245,22.910691052402093
2246,22.776339370464992
2247,22.640642821619554
2248,22.503630809080533
2249,22.365333064020298
2250,22.225779632014756
2251,22.08500085935877
2252,21.943027379259956
2253,21.799890097919956
2254,21.655620180512354
2255,21.51024903706644
2256,21.363808308266094
2257,21.216329851173032
2258,21.067845724883977
2259,20.918388176130865
2260,20.767989624833632
2261,20.616682649615065
2262,20.464499973286966
2263,20.311474448317245
2264,20.157639042287194
2265,20.003026823348417
2266,19.847670945688858
2267,19.691604635017057
2268,19.534861174074194
2269,19.377473888182926
2270,19.219476130842377
2271,19.06090126937836
2272,18.901782670657802
2273,18.74215368687647
2274,18.582047641428826
2275,18.42149781486872
2276,18.260537430969826
2277,18.0991996428941
2278,17.93751751947698
2279,17.775524031637516
2280,17.613252038921683
2281,17.450734276186903
2282,17.28800334043577
2283,17.125091677806665
2284,16.962031570728932
2285,16.79885512525002
2286,16.63559425854188
2287,16.472280686593756
2288,16.308945912098245
2289,16.145621212537346
2290,15.982337628475165
2291,15.81912595206339
2292,15.656016715765949
2293,15.4930401813086
2294,15.330226328859213
2295,15.167604846444396
2296,15.005205119607478
2297,14.84305622131331
2298,14.68118690210429
2299,14.519625580512658
2300,14.358400333733094
2301,14.358400333733094
2302,14.358400333733094
2303,14.358400333733094
2304,14.358400333733094
2305,14.358400333733094
2306,14.358400333733094
2307,14.358400333733094
2308,14.358400333733094
2309,14.358400333733094
2310,14.358400333733094
2311,14.358400333733094
2312,14.358400333733094
2313,14.358400333733094
2314,14.358400333733094
2315,14.358400333733094
2316,14.358400333733094
2317,14.358400333733094
2318,14.358400333733094
2319,14.358400333733094
2320,14.358400333733094
2321,14.358400333733094
2322,14.358400333733094
2323,14.358400333733094
2324,14.358400333733094
2325,14.358400333733094
2326,14.358400333733094
2327,14.358400333733094
2328,14.358400333733094
2329,14.358400333733094
2330,14.358400333733094
2331,14.358400333733094
2332,14.358400333733094
2333,14.358400333733094
2334,14.358400333733094
2335,14.358400333733094
2336,14.358400333733094
2337,14.358400333733094
2338,14.358400333733094
2339,14.358400333733094
2340,14.358400333733094
2341,14.358400333733094
2342,14.358400333733094
2343,14.358400333733094
2344,14.358400333733094
2345,14.358400333733094
2346,14.358400333733094
2347,14.358400333733094
2348,14.358400333733094
2349,14.358400333733094
2350,14.358400333733094
2351,14.358400333733094
2352,14.358400333733094
2353,14.358400333733094
2354,14.358400333733094
2355,14.358400333733094
2356,14.358400333733094
2357,14.358400333733094
2358,14.358400333733094
2359,14.358400333733094
2360,14.358400333733094
2361,14.358400333733094
2362,14.358400333733094
2363,14.358400333733094
2364,14.358400333733094
2365,14.358400333733094
2366,14.358400333733094
2367,14.358400333733094
2368,14.358400333733094
2369,14.358400333733094
2370,14.358400333733094
2371,14.358400333733094
2372,14.358400333733094
2373,14.358400333733094
2374,14.358400333733094
2375,14.358400333733094
2376,14.358400333733094
2377,14.358400333733094
2378,14.358400333733094
2379,14.358400333733094
2380,14.358400333733094
2381,14.358400333733094
2382,14.358400333733094
2383,14.358400333733094
2384,14.358400333733094
2385,14.358400333733094
2386,14.358400333733094
2387,14.358400333733094
2388,14.358400333733094
2389,14.358400333733094
2390,14.358400333733094
2391,14.358400333733094
2392,14.358400333733094
2393,14.358400333733094
2394,14.358400333733094
2395,14.358400333733094
2396,14.358400333733094
2397,14.358400333733094
2398,14.358400333733094
2399,14.358400333733094
2400,14.358400333733094
2401,14.358400333733094
2402,14.358400333733094
2403,14.358400333733094
2404,14.358400333733094
2405,14.358400333733094
2406,14.358400333733094
2407,14.358400333733094
2408,14.358400333733094
2409,14.358400333733094
2410,14.358400333733094
2411,14.358400333733094
2412,14.358400333733094
2413,14.358400333733094
2414,14.358400333733094
2415,14.358400333733094
2416,14.358400333733094
2417,14.358400333733094
2418,14.358400333733094
2419,14.358400333733094
2420,14.358400333733094
2421,14.358400333733094
2422,14.358400333733094
2423,14.358400333733094
2424,14.358400333733094
2425,14.358400333733094
2426,14.358400333733094
2427,14.358400333733094
2428,14.358400333733094
2429,14.358400333733094
2430,14.358400333733094
2431,14.358400333733094
2432,14.358400333733094
2433,14.358400333733094
2434,14.358400333733094
2435,14.358400333733094
2436,14.358400333733094
2437,14.358400333733094
2438,14.358400333733094
2439,14.358400333733094
2440,14.358400333733094
2441,14.358400333733094
2442,14.358400333733094
2443,14.358400333733094
2444,14.358400333733094
2445,14.358400333733094
2446,14.358400333733094
2447,14.358400333733094
2448,14.358400333733094
2449,14.358400333733094
2450,14.358400333733094
2451,14.358400333733094
2452,14.358400333733094
2453,14.358400333733094
2454,14.358400333733094
2455,14.358400333733094
2456,14.358400333733094
2457,14.358400333733094
2458,14.358400333733094
2459,14.358400333733094
2460,14.358400333733094
2461,14.358400333733094
2462,14.358400333733094
2463,14.358400333733094
2464,14.358400333733094
2465,14.358400333733094
2466,14.358400333733094
2467,14.358400333733094
2468,14.358400333733094
2469,14.358400333733094
2470,14.358400333733094
2471,14.358400333733094
2472,14.358400333733094
2473,14.358400333733094
2474,14.358400333733094
2475,14.358400333733094
2476,14.358400333733094
2477,14.358400333733094
2478,14.358400333733094
2479,14.358400333733094
2480,14.358400333733094
2481,14.358400333733094
2482,14.358400333733094
2483,14.358400333733094
2484,14.358400333733094
2485,14.358400333733094
2486,14.358400333733094
2487,14.358400333733094
2488,14.358400333733094
2489,14.358400333733094
2490,14.358400333733094
2491,14.358400333733094
2492,14.358400333733094
2493,14.358400333733094
2494,14.358400333733094
2495,14.358400333733094
2496,14.358400333733094
2497,14.358400333733094
2498,14.358400333733094
2499,14.358400333733094
2500,14.358400333733094
2501,14.358400333733094
2502,14.358400333733094
2503,14.358400333733094
2504,14.358400333733094
2505,14.358400333733094
2506,14.358400333733094
2507,14.358400333733094
2508,14.358400333733094
2509,14.358400333733094
2510,14.358400333733094
2511,14.358400333733094
2512,14.358400333733094
2513,14.358400333733094
2514,14.358400333733094
2515,14.358400333733094
2516,14.358400333733094
2517,14.358400333733094
2518,14.358400333733094
2519,14.358400333733094
2520,14.358400333733094
2521,14.358400333733094
2522,14.358400333733094
2523,14.358400333733094
2524,14.358400333733094
2525,14.358400333733094
2526,14.358400333733094
2527,14.358400333733094
2528,14.358400333733094
2529,14.358400333733094
2530,14.358400333733094
2531,14.358400333733094
2532,14.358400333733094
2533,14.358400333733094
2534,14.358400333733094
2535,14.358400333733094
2536,14.358400333733094
2537,14.358400333733094
2538,14.358400333733094
2539,14.358400333733094
2540,14.358400333733094
2541,14.358400333733094
2542,14.358400333733094
2543,14.358400333733094
2544,14.358400333733094
2545,14.358400333733094
2546,14.358400333733094
2547,14.358400333733094
2548,14.358400333733094
2549,14.358400333733094
2550,14.358400333733094
2551,14.358400333733094
2552,14.358400333733094
2553,14.358400333733094
2554,14.358400333733094
2555,14.358400333733094
2556,14.358400333733094
2557,14.358400333733094
2558,14.358400333733094
2559,14.358400333733094
2560,14.358400333733094
2561,14.358400333733094
2562,14.358400333733094
2563,14.358400333733094
2564,14.358400333733094
2565,14.358400333733094
2566,14.358400333733094
2567,14.358400333733094
2568,14.358400333733094
2569,14.358400333733094
2570,14.358400333733094
2571,14.358400333733094
2572,14.358400333733094
2573,14.358400333733094
2574,14.358400333733094
2575,14.358400333733094
2576,14.358400333733094
2577,14.358400333733094
2578,14.358400333733094
2579,14.358400333733094
2580,14.358400333733094
2581,14.358400333733094
2582,14.358400333733094
2583,14.358400333733094
2584,14.358400333733094
2585,14.358400333733094
2586,14.358400333733094
2587,14.358400333733094
2588,14.358400333733094
2589,14.358400333733094
2590,14.358400333733094
2591,14.358400333733094
2592,14.358400333733094
2593,14.358400333733094
2594,14.358400333733094
2595,14.358400333733094
2596,14.358400333733094
2597,14.358400333733094
2598,14.358400333733094
2599,14.358400333733094
2600,14.358400333733094
2601,14.358400333733094
2602,14.358400333733094
2603,14.358400333733094
2604,14.358400333733094
2605,14.358400333733094
2606,14.358400333733094
2607,14.358400333733094
2608,14.358400333733094
2609,14.358400333733094
2610,14.358400333733094
2611,14.358400333733094
2612,14.358400333733094
2613,14.358400333733094
2614,14.358400333733094
2615,14.358400333733094
2616,14.358400333733094
2617,14.358400333733094
2618,14.358400333733094
2619,14.358400333733094
2620,14.358400333733094
2621,14.358400333733094
2622,14.358400333733094
2623,14.358400333733094
2624,14.358400333733094
2625,14.358400333733094
2626,14.358400333733094
2627,14.358400333733094
2628,14.358400333733094
2629,14.358400333733094
2630,14.358400333733094
2631,14.358400333733094
2632,14.358400333733094
2633,14.358400333733094
2634,14.358400333733094
2635,14.358400333733094
2636,14.358400333733094
2637,14.358400333733094
2638,14.358400333733094
2639,14.358400333733094
2640,14.358400333733094
2641,14.358400333733094
2642,14.358400333733094
2643,14.358400333733094
2644,14.358400333733094
2645,14.358400333733094
2646,14.358400333733094
2647,14.358400333733094
2648,14.358400333733094
2649,14.358400333733094
2650,14.358400333733094
2651,14.358400333733094
2652,14.358400333733094
2653,14.358400333733094
2654,14.358400333733094
2655,14.358400333733094
2656,14.358400333733094
2657,14.358400333733094
2658,14.358400333733094
2659,14.358400333733094
2660,14.358400333733094
2661,14.358400333733094
2662,14.358400333733094
2663,14.358400333733094
2664,14.358400333733094
2665,14.358400333733094
2666,14.358400333733094
2667,14.358400333733094
2668,14.358400333733094
2669,14.358400333733094
2670,14.358400333733094
2671,14.358400333733094
2672,14.358400333733094
2673,14.358400333733094
2674,14.358400333733094
2675,14.358400333733094
2676,14.358400333733094
2677,14.358400333733094
2678,14.358400333733094
2679,14.358400333733094
2680,14.358400333733094
2681,14.358400333733094
2682,14.358400333733094
2683,14.358400333733094
2684,14.358400333733094
2685,14.358400333733094
2686,14.358400333733094
2687,14.358400333733094
2688,14.358400333733094
2689,14.358400333733094
2690,14.358400333733094
2691,14.358400333733094
2692,14.358400333733094
2693,14.358400333733094
2694,14.358400333733094
2695,14.358400333733094
2696,14.358400333733094
2697,14.358400333733094
2698,14.358400333733094
2699,14.358400333733094
2700,14.358400333733094
2701,14.358400333733094
2702,14.358400333733094
2703,14.358400333733094
2704,14.358400333733094
2705,14.358400333733094
2706,14.358400333733094
2707,14.358400333733094
2708,14.358400333733094
2709,14.358400333733094
2710,14.358400333733094
2711,14.358400333733094
2712,14.358400333733094
2713,14.358400333733094
2714,14.358400333733094
2715,14.358400333733094
2716,14.358400333733094
2717,14.358400333733094
2718,14.358400333733094
2719,14.358400333733094
2720,14.358400333733094
2721,14.358400333733094
2722,14.358400333733094
2723,14.358400333733094
2724,14.358400333733094
2725,14.358400333733094
2726,14.358400333733094
2727,14.358400333733094
2728,14.358400333733094
2729,14.358400333733094
2730,14.358400333733094
2731,14.358400333733094
2732,14.358400333733094
2733,14.358400333733094
2734,14.358400333733094
2735,14.358400333733094
2736,14.358400333733094
2737,14.358400333733094
2738,14.358400333733094
2739,14.358400333733094
2740,14.358400333733094
2741,14.358400333733094
2742,14.358400333733094
2743,14.358400333733094
2744,14.358400333733094
2745,14.358400333733094
2746,14.358400333733094
2747,14.358400333733094
2748,14.358400333733094
2749,14.358400333733094
2750,14.358400333733094
2751,14.358400333733094
2752,14.358400333733094
2753,14.358400333733094
2754,14.358400333733094
2755,14.358400333733094
2756,14.358400333733094
2757,14.358400333733094
2758,14.358400333733094
2759,14.358400333733094
2760,14.358400333733094
2761,14.358400333733094
2762,14.358400333733094
2763,14.358400333733094
2764,14.358400333733094
2765,14.358400333733094
2766,14.358400333733094
2767,14.358400333733094
2768,14.358400333733094
2769,14.358400333733094
2770,14.358400333733094
2771,14.358400333733094
2772,14.358400333733094
2773,14.358400333733094
2774,14.358400333733094
2775,14.358400333733094
2776,14.358400333733094
2777,14.358400333733094
2778,14.358400333733094
2779,14.358400333733094
2780,14.358400333733094
2781,14.358400333733094
2782,14.358400333733094
2783,14.358400333733094
2784,14.358400333733094
2785,14.358400333733094
2786,14.358400333733094
2787,14.358400333733094
2788,14.358400333733094
2789,14.358400333733094
2790,14.358400333733094
2791,14.358400333733094
2792,14.358400333733094
2793,14.358400333733094
2794,14.358400333733094
2795,14.358400333733094
2796,14.358400333733094
2797,14.358400333733094
2798,14.358400333733094
2799,14.358400333733094
2800,14.358400333733094
2801,14.358400333733094
2802,14.358400333733094
2803,14.358400333733094
2804,14.358400333733094
2805,14.358400333733094
2806,14.358400333733094
2807,14.358400333733094
2808,14.358400333733094
2809,14.358400333733094
2810,14.358400333733094
2811,14.358400333733094
2812,14.358400333733094
2813,14.358400333733094
2814,14.358400333733094
2815,14.358400333733094
2816,14.358400333733094
2817,14.358400333733094
2818,14.358400333733094
2819,14.358400333733094
2820,14.358400333733094
2821,14.358400333733094
2822,14.358400333733094
2823,14.358400333733094
2824,14.358400333733094
2825,14.358400333733094
2826,14.358400333733094
2827,14.358400333733094
2828,14.358400333733094
2829,14.358400333733094
2830,14.358400333733094
2831,14.358400333733094
2832,14.358400333733094
2833,14.358400333733094
2834,14.358400333733094
2835,14.358400333733094
2836,14.358400333733094
2837,14.358400333733094
2838,14.358400333733094
2839,14.358400333733094
2840,14.358400333733094
2841,14.358400333733094
2842,14.358400333733094
2843,14.358400333733094
2844,14.358400333733094
2845,14.358400333733094
2846,14.358400333733094
2847,14.358400333733094
2848,14.358400333733094
2849,14.358400333733094
2850,14.358400333733094
2851,14.358400333733094
2852,14.358400333733094
2853,14.358400333733094
2854,14.358400333733094
2855,14.358400333733094
2856,14.358400333733094
2857,14.358400333733094
2858,14.358400333733094
2859,14.358400333733094
2860,14.358400333733094
2861,14.358400333733094
2862,14.358400333733094
2863,14.358400333733094
2864,14.358400333733094
2865,14.358400333733094
2866,14.358400333733094
2867,14.358400333733094
2868,14.358400333733094
2869,14.358400333733094
2870,14.358400333733094
2871,14.358400333733094
2872,14.358400333733094
2873,14.358400333733094
2874,14.358400333733094
2875,14.358400333733094
2876,14.358400333733094
2877,14.358400333733094
2878,14.358400333733094
2879,14.358400333733094
2880,14.358400333733094
2881,14.358400333733094
2882,14.358400333733094
2883,14.358400333733094
2884,14.358400333733094
2885,14.358400333733094
2886,14.358400333733094
2887,14.358400333733094
2888,14.358400333733094
2889,14.358400333733094
2890,14.358400333733094
2891,14.358400333733094
2892,14.358400333733094
2893,14.358400333733094
2894,14.358400333733094
2895,14.358400333733094
2896,14.358400333733094
2897,14.358400333733094
2898,14.358400333733094
2899,14.358400333733094
2900,14.358400333733094
2901,14.358400333733094
2902,14.358400333733094
2903,14.358400333733094
2904,14.358400333733094
2905,14.358400333733094
2906,14.358400333733094
2907,14.358400333733094
2908,14.358400333733094
2909,14.358400333733094
2910,14.358400333733094
2911,14.358400333733094
2912,14.358400333733094
2913,14.358400333733094
2914,14.358400333733094
2915,14.358400333733094
2916,14.358400333733094
2917,14.358400333733094
2918,14.358400333733094
2919,14.358400333733094
2920,14.358400333733094
2921,14.358400333733094
2922,14.358400333733094
2923,14.358400333733094
2924,14.358400333733094
2925,14.358400333733094
2926,14.358400333733094
2927,14.358400333733094
2928,14.358400333733094
2929,14.358400333733094
2930,14.358400333733094
2931,14.358400333733094
2932,14.358400333733094
2933,14.358400333733094
2934,14.358400333733094
2935,14.358400333733094
2936,14.358400333733094
2937,14.358400333733094
2938,14.358400333733094
2939,14.358400333733094
2940,14.358400333733094
2941,14.358400333733094
2942,14.358400333733094
2943,14.358400333733094
2944,14.358400333733094
2945,14.358400333733094
2946,14.358400333733094
2947,14.358400333733094
2948,14.358400333733094
2949,14.358400333733094
2950,14.358400333733094
2951,14.358400333733094
2952,14.358400333733094
2953,14.358400333733094
2954,14.358400333733094
2955,14.358400333733094
2956,14.358400333733094
2957,14.358400333733094
2958,14.358400333733094
2959,14.358400333733094
2960,14.358400333733094
2961,14.358400333733094
2962,14.358400333733094
2963,14.358400333733094
2964,14.358400333733094
2965,14.358400333733094
2966,14.358400333733094
2967,14.358400333733094
2968,14.358400333733094
2969,14.358400333733094
2970,14.358400333733094
2971,14.358400333733094
2972,14.358400333733094
2973,14.358400333733094
2974,14.358400333733094
2975,14.358400333733094
2976,14.358400333733094
2977,14.358400333733094
2978,14.358400333733094
2979,14.358400333733094
2980,14.358400333733094
2981,14.358400333733094
2982,14.358400333733094
2983,14.358400333733094
2984,14.358400333733094
2985,14.358400333733094
2986,14.358400333733094
2987,14.358400333733094
2988,14.358400333733094
2989,14.358400333733094
2990,14.358400333733094
2991,14.358400333733094
2992,14.358400333733094
2993,14.358400333733094
2994,14.358400333733094
2995,14.358400333733094
2996,14.358400333733094
2997,14.358400333733094
2998,14.358400333733094
2999,14.358400333733094
3000,14.358400333733094
