"year","carbon_dioxide"
2154,1.8033998846279413
2155,1.7761353680354073
2156,1.7493662985952847
2157,1.7230764935171106
2158,1.6972505009415935
2159,1.6718735681020984
2160,1.6469316108335081
2161,1.6224111843675704
2162,1.5982994553568182
2163,1.574584175072026
2164,1.551253653720835
2165,1.5282967358378006
2166,1.5057027766984876
2167,1.48346161971262
2168,1.4615635747534235
2169,1.4399993973824317
2170,1.4187602689309553
2171,1.3978377774013426
2172,1.3772238991528825
2173,1.3569109813389335
2174,1.3368917250634367
2175,1.3171591692265192
2176,1.2977066750302895
2177,1.278527911117362
2178,1.2596168393158826
2179,1.2409677009661095
2180,1.2225750038047365
2181,1.2044335093842886
2182,1.1865382210059476
2183,1.1688843721451843
2184,1.1514674153505036
2185,1.1342830115965372
2186,1.1173270200735395
2187,1.1005954883961826
2188,1.0840846432153017
2189,1.0677908812169667
2190,1.0517107604939682
2191,1.035840992275447
2192,1.0201784330010257
2193,1.0047200767263986
2194,0.9894630478478823
2195,0.974404594133995
2196,0.9595420800525983
2197,0.9448729803826447
2198,0.93039487410003
2199,0.9161054385274604
2200,0.9020024437386859
2201,0.8880893285943611
2202,0.8743638850278755
2203,0.8608239371662869
2204,0.847467340287388
2205,0.8342919798157304
2206,0.8212957703565273
2207,0.8084766547663738
2208,0.7958326032597431
2209,0.7833616125502455
2210,0.7710617050256275
2211,0.7589309279555435
2212,0.746967352731123
2213,0.7351690741353835
2214,0.723534209643558
2215,0.7120608987524233
2216,0.7007473023377346
2217,0.6895916020388796
2218,0.6785919996698988
2219,0.667746716656026
2220,0.6570539934949177
2221,0.6465120892417652
2222,0.636119281017496
2223,0.6258738635392942
2224,0.6157741486726649
2225,0.6058184650043213
2226,0.596005157435156
2227,0.5863325867925849
2228,0.5767991294615871
2229,0.5674031770337409
2230,0.5581431359736196
2231,0.549017427301883
2232,0.5400244862944474
2233,0.5311627621971159
2234,0.5224307179550732
2235,0.5138268299566608
2236,0.505349587790868
2237,0.49699749401798154
2238,0.488769063952861
2239,0.4806628254603146
2240,0.4726773187620652
2241,0.46481109625481554
2242,0.457062722338927
2243,0.4494307732572509
2244,0.4419138369436529
2245,0.4345105128807955
2246,0.4272194119667479
2247,0.4200391563900122
2248,0.4129683795125619
2249,0.40600572576050603
2250,0.3991498505220006
2251,0.3923994200520441
2252,0.3857531113838012
2253,0.3792096122461188
2254,0.3727676209868963
2255,0.3664258465019991
2256,0.3601830081694012
2257,0.35403783578826054
2258,0.3479890695226427
2259,0.3420354598496095
2260,0.33617576751141176
2261,0.3304087634715217
2262,0.3247332288742622
2263,0.3191479550077887
2264,0.3136517432701955
2265,0.30824340513852444
2266,0.302921762140461
2267,0.29768564582851387
2268,0.2925338977564785
2269,0.2874653694579976
2270,0.2824789224270334
2271,0.2775734281000777
2272,0.27274776783993343
2273,0.2680008329209027
2274,0.2633315245152304
2275,0.2587387536806528
2276,0.2542214413489109
2277,0.24977851831509099
2278,0.2454089252276634
2279,0.24111161257909414
2280,0.23688554069691148
2281,0.23272967973511174
2282,0.2286430096657976
2283,0.2246245202709441
2284,0.22067321113419266
2285,0.2167880916325799
2286,0.2129681809281103
2287,0.2092125079590872
2288,0.2055201114311205
2289,0.20189003980773262
2290,0.19832135130049053
2291,0.194813113858592
2292,0.19136440515784067
2293,0.1879743125889462
2294,0.18464193324509054
2295,0.18136637390870278
2296,0.17814675103739086
2297,0.17498219074897828
2298,0.17187182880559956
2299,0.16881481059680942
2300,0.16581029112166407
2301,0.16581029112166407
2302,0.16581029112166407
2303,0.16581029112166407
2304,0.16581029112166407
2305,0.16581029112166407
2306,0.16581029112166407
2307,0.16581029112166407
2308,0.16581029112166407
2309,0.16581029112166407
2310,0.16581029112166407
2311,0.16581029112166407
2312,0.16581029112166407
2313,0.16581029112166407
2314,0.16581029112166407
2315,0.16581029112166407
2316,0.16581029112166407
2317,0.16581029112166407
2318,0.16581029112166407
2319,0.16581029112166407
2320,0.16581029112166407
2321,0.16581029112166407
2322,0.16581029112166407
2323,0.16581029112166407
2324,0.16581029112166407
2325,0.16581029112166407
2326,0.16581029112166407
2327,0.16581029112166407
2328,0.16581029112166407
2329,0.16581029112166407
2330,0.16581029112166407
2331,0.16581029112166407
2332,0.16581029112166407
2333,0.16581029112166407
2334,0.16581029112166407
2335,0.16581029112166407
2336,0.16581029112166407
2337,0.16581029112166407
2338,0.16581029112166407
2339,0.16581029112166407
2340,0.16581029112166407
2341,0.16581029112166407
2342,0.16581029112166407
2343,0.16581029112166407
2344,0.16581029112166407
2345,0.16581029112166407
2346,0.16581029112166407
2347,0.16581029112166407
2348,0.16581029112166407
2349,0.16581029112166407
2350,0.16581029112166407
2351,0.16581029112166407
2352,0.16581029112166407
2353,0.16581029112166407
2354,0.16581029112166407
2355,0.16581029112166407
2356,0.16581029112166407
2357,0.16581029112166407
2358,0.16581029112166407
2359,0.16581029112166407
2360,0.16581029112166407
2361,0.16581029112166407
2362,0.16581029112166407
2363,0.16581029112166407
2364,0.16581029112166407
2365,0.16581029112166407
2366,0.16581029112166407
2367,0.16581029112166407
2368,0.16581029112166407
2369,0.16581029112166407
2370,0.16581029112166407
2371,0.16581029112166407
2372,0.16581029112166407
2373,0.16581029112166407
2374,0.16581029112166407
2375,0.16581029112166407
2376,0.16581029112166407
2377,0.16581029112166407
2378,0.16581029112166407
2379,0.16581029112166407
2380,0.16581029112166407
2381,0.16581029112166407
2382,0.16581029112166407
2383,0.16581029112166407
2384,0.16581029112166407
2385,0.16581029112166407
2386,0.16581029112166407
2387,0.16581029112166407
2388,0.16581029112166407
2389,0.16581029112166407
2390,0.16581029112166407
2391,0.16581029112166407
2392,0.16581029112166407
2393,0.16581029112166407
2394,0.16581029112166407
2395,0.16581029112166407
2396,0.16581029112166407
2397,0.16581029112166407
2398,0.16581029112166407
2399,0.16581029112166407
2400,0.16581029112166407
2401,0.16581029112166407
2402,0.16581029112166407
2403,0.16581029112166407
2404,0.16581029112166407
2405,0.16581029112166407
2406,0.16581029112166407
2407,0.16581029112166407
2408,0.16581029112166407
2409,0.16581029112166407
2410,0.16581029112166407
2411,0.16581029112166407
2412,0.16581029112166407
2413,0.16581029112166407
2414,0.16581029112166407
2415,0.16581029112166407
2416,0.16581029112166407
2417,0.16581029112166407
2418,0.16581029112166407
2419,0.16581029112166407
2420,0.16581029112166407
2421,0.16581029112166407
2422,0.16581029112166407
2423,0.16581029112166407
2424,0.16581029112166407
2425,0.16581029112166407
2426,0.16581029112166407
2427,0.16581029112166407
2428,0.16581029112166407
2429,0.16581029112166407
2430,0.16581029112166407
2431,0.16581029112166407
2432,0.16581029112166407
2433,0.16581029112166407
2434,0.16581029112166407
2435,0.16581029112166407
2436,0.16581029112166407
2437,0.16581029112166407
2438,0.16581029112166407
2439,0.16581029112166407
2440,0.16581029112166407
2441,0.16581029112166407
2442,0.16581029112166407
2443,0.16581029112166407
2444,0.16581029112166407
2445,0.16581029112166407
2446,0.16581029112166407
2447,0.16581029112166407
2448,0.16581029112166407
2449,0.16581029112166407
2450,0.16581029112166407
2451,0.16581029112166407
2452,0.16581029112166407
2453,0.16581029112166407
2454,0.16581029112166407
2455,0.16581029112166407
2456,0.16581029112166407
2457,0.16581029112166407
2458,0.16581029112166407
2459,0.16581029112166407
2460,0.16581029112166407
2461,0.16581029112166407
2462,0.16581029112166407
2463,0.16581029112166407
2464,0.16581029112166407
2465,0.16581029112166407
2466,0.16581029112166407
2467,0.16581029112166407
2468,0.16581029112166407
2469,0.16581029112166407
2470,0.16581029112166407
2471,0.16581029112166407
2472,0.16581029112166407
2473,0.16581029112166407
2474,0.16581029112166407
2475,0.16581029112166407
2476,0.16581029112166407
2477,0.16581029112166407
2478,0.16581029112166407
2479,0.16581029112166407
2480,0.16581029112166407
2481,0.16581029112166407
2482,0.16581029112166407
2483,0.16581029112166407
2484,0.16581029112166407
2485,0.16581029112166407
2486,0.16581029112166407
2487,0.16581029112166407
2488,0.16581029112166407
2489,0.16581029112166407
2490,0.16581029112166407
2491,0.16581029112166407
2492,0.16581029112166407
2493,0.16581029112166407
2494,0.16581029112166407
2495,0.16581029112166407
2496,0.16581029112166407
2497,0.16581029112166407
2498,0.16581029112166407
2499,0.16581029112166407
2500,0.16581029112166407
2501,0.16581029112166407
2502,0.16581029112166407
2503,0.16581029112166407
2504,0.16581029112166407
2505,0.16581029112166407
2506,0.16581029112166407
2507,0.16581029112166407
2508,0.16581029112166407
2509,0.16581029112166407
2510,0.16581029112166407
2511,0.16581029112166407
2512,0.16581029112166407
2513,0.16581029112166407
2514,0.16581029112166407
2515,0.16581029112166407
2516,0.16581029112166407
2517,0.16581029112166407
2518,0.16581029112166407
2519,0.16581029112166407
2520,0.16581029112166407
2521,0.16581029112166407
2522,0.16581029112166407
2523,0.16581029112166407
2524,0.16581029112166407
2525,0.16581029112166407
2526,0.16581029112166407
2527,0.16581029112166407
2528,0.16581029112166407
2529,0.16581029112166407
2530,0.16581029112166407
2531,0.16581029112166407
2532,0.16581029112166407
2533,0.16581029112166407
2534,0.16581029112166407
2535,0.16581029112166407
2536,0.16581029112166407
2537,0.16581029112166407
2538,0.16581029112166407
2539,0.16581029112166407
2540,0.16581029112166407
2541,0.16581029112166407
2542,0.16581029112166407
2543,0.16581029112166407
2544,0.16581029112166407
2545,0.16581029112166407
2546,0.16581029112166407
2547,0.16581029112166407
2548,0.16581029112166407
2549,0.16581029112166407
2550,0.16581029112166407
2551,0.16581029112166407
2552,0.16581029112166407
2553,0.16581029112166407
2554,0.16581029112166407
2555,0.16581029112166407
2556,0.16581029112166407
2557,0.16581029112166407
2558,0.16581029112166407
2559,0.16581029112166407
2560,0.16581029112166407
2561,0.16581029112166407
2562,0.16581029112166407
2563,0.16581029112166407
2564,0.16581029112166407
2565,0.16581029112166407
2566,0.16581029112166407
2567,0.16581029112166407
2568,0.16581029112166407
2569,0.16581029112166407
2570,0.16581029112166407
2571,0.16581029112166407
2572,0.16581029112166407
2573,0.16581029112166407
2574,0.16581029112166407
2575,0.16581029112166407
2576,0.16581029112166407
2577,0.16581029112166407
2578,0.16581029112166407
2579,0.16581029112166407
2580,0.16581029112166407
2581,0.16581029112166407
2582,0.16581029112166407
2583,0.16581029112166407
2584,0.16581029112166407
2585,0.16581029112166407
2586,0.16581029112166407
2587,0.16581029112166407
2588,0.16581029112166407
2589,0.16581029112166407
2590,0.16581029112166407
2591,0.16581029112166407
2592,0.16581029112166407
2593,0.16581029112166407
2594,0.16581029112166407
2595,0.16581029112166407
2596,0.16581029112166407
2597,0.16581029112166407
2598,0.16581029112166407
2599,0.16581029112166407
2600,0.16581029112166407
2601,0.16581029112166407
2602,0.16581029112166407
2603,0.16581029112166407
2604,0.16581029112166407
2605,0.16581029112166407
2606,0.16581029112166407
2607,0.16581029112166407
2608,0.16581029112166407
2609,0.16581029112166407
2610,0.16581029112166407
2611,0.16581029112166407
2612,0.16581029112166407
2613,0.16581029112166407
2614,0.16581029112166407
2615,0.16581029112166407
2616,0.16581029112166407
2617,0.16581029112166407
2618,0.16581029112166407
2619,0.16581029112166407
2620,0.16581029112166407
2621,0.16581029112166407
2622,0.16581029112166407
2623,0.16581029112166407
2624,0.16581029112166407
2625,0.16581029112166407
2626,0.16581029112166407
2627,0.16581029112166407
2628,0.16581029112166407
2629,0.16581029112166407
2630,0.16581029112166407
2631,0.16581029112166407
2632,0.16581029112166407
2633,0.16581029112166407
2634,0.16581029112166407
2635,0.16581029112166407
2636,0.16581029112166407
2637,0.16581029112166407
2638,0.16581029112166407
2639,0.16581029112166407
2640,0.16581029112166407
2641,0.16581029112166407
2642,0.16581029112166407
2643,0.16581029112166407
2644,0.16581029112166407
2645,0.16581029112166407
2646,0.16581029112166407
2647,0.16581029112166407
2648,0.16581029112166407
2649,0.16581029112166407
2650,0.16581029112166407
2651,0.16581029112166407
2652,0.16581029112166407
2653,0.16581029112166407
2654,0.16581029112166407
2655,0.16581029112166407
2656,0.16581029112166407
2657,0.16581029112166407
2658,0.16581029112166407
2659,0.16581029112166407
2660,0.16581029112166407
2661,0.16581029112166407
2662,0.16581029112166407
2663,0.16581029112166407
2664,0.16581029112166407
2665,0.16581029112166407
2666,0.16581029112166407
2667,0.16581029112166407
2668,0.16581029112166407
2669,0.16581029112166407
2670,0.16581029112166407
2671,0.16581029112166407
2672,0.16581029112166407
2673,0.16581029112166407
2674,0.16581029112166407
2675,0.16581029112166407
2676,0.16581029112166407
2677,0.16581029112166407
2678,0.16581029112166407
2679,0.16581029112166407
2680,0.16581029112166407
2681,0.16581029112166407
2682,0.16581029112166407
2683,0.16581029112166407
2684,0.16581029112166407
2685,0.16581029112166407
2686,0.16581029112166407
2687,0.16581029112166407
2688,0.16581029112166407
2689,0.16581029112166407
2690,0.16581029112166407
2691,0.16581029112166407
2692,0.16581029112166407
2693,0.16581029112166407
2694,0.16581029112166407
2695,0.16581029112166407
2696,0.16581029112166407
2697,0.16581029112166407
2698,0.16581029112166407
2699,0.16581029112166407
2700,0.16581029112166407
2701,0.16581029112166407
2702,0.16581029112166407
2703,0.16581029112166407
2704,0.16581029112166407
2705,0.16581029112166407
2706,0.16581029112166407
2707,0.16581029112166407
2708,0.16581029112166407
2709,0.16581029112166407
2710,0.16581029112166407
2711,0.16581029112166407
2712,0.16581029112166407
2713,0.16581029112166407
2714,0.16581029112166407
2715,0.16581029112166407
2716,0.16581029112166407
2717,0.16581029112166407
2718,0.16581029112166407
2719,0.16581029112166407
2720,0.16581029112166407
2721,0.16581029112166407
2722,0.16581029112166407
2723,0.16581029112166407
2724,0.16581029112166407
2725,0.16581029112166407
2726,0.16581029112166407
2727,0.16581029112166407
2728,0.16581029112166407
2729,0.16581029112166407
2730,0.16581029112166407
2731,0.16581029112166407
2732,0.16581029112166407
2733,0.16581029112166407
2734,0.16581029112166407
2735,0.16581029112166407
2736,0.16581029112166407
2737,0.16581029112166407
2738,0.16581029112166407
2739,0.16581029112166407
2740,0.16581029112166407
2741,0.16581029112166407
2742,0.16581029112166407
2743,0.16581029112166407
2744,0.16581029112166407
2745,0.16581029112166407
2746,0.16581029112166407
2747,0.16581029112166407
2748,0.16581029112166407
2749,0.16581029112166407
2750,0.16581029112166407
2751,0.16581029112166407
2752,0.16581029112166407
2753,0.16581029112166407
2754,0.16581029112166407
2755,0.16581029112166407
2756,0.16581029112166407
2757,0.16581029112166407
2758,0.16581029112166407
2759,0.16581029112166407
2760,0.16581029112166407
2761,0.16581029112166407
2762,0.16581029112166407
2763,0.16581029112166407
2764,0.16581029112166407
2765,0.16581029112166407
2766,0.16581029112166407
2767,0.16581029112166407
2768,0.16581029112166407
2769,0.16581029112166407
2770,0.16581029112166407
2771,0.16581029112166407
2772,0.16581029112166407
2773,0.16581029112166407
2774,0.16581029112166407
2775,0.16581029112166407
2776,0.16581029112166407
2777,0.16581029112166407
2778,0.16581029112166407
2779,0.16581029112166407
2780,0.16581029112166407
2781,0.16581029112166407
2782,0.16581029112166407
2783,0.16581029112166407
2784,0.16581029112166407
2785,0.16581029112166407
2786,0.16581029112166407
2787,0.16581029112166407
2788,0.16581029112166407
2789,0.16581029112166407
2790,0.16581029112166407
2791,0.16581029112166407
2792,0.16581029112166407
2793,0.16581029112166407
2794,0.16581029112166407
2795,0.16581029112166407
2796,0.16581029112166407
2797,0.16581029112166407
2798,0.16581029112166407
2799,0.16581029112166407
2800,0.16581029112166407
2801,0.16581029112166407
2802,0.16581029112166407
2803,0.16581029112166407
2804,0.16581029112166407
2805,0.16581029112166407
2806,0.16581029112166407
2807,0.16581029112166407
2808,0.16581029112166407
2809,0.16581029112166407
2810,0.16581029112166407
2811,0.16581029112166407
2812,0.16581029112166407
2813,0.16581029112166407
2814,0.16581029112166407
2815,0.16581029112166407
2816,0.16581029112166407
2817,0.16581029112166407
2818,0.16581029112166407
2819,0.16581029112166407
2820,0.16581029112166407
2821,0.16581029112166407
2822,0.16581029112166407
2823,0.16581029112166407
2824,0.16581029112166407
2825,0.16581029112166407
2826,0.16581029112166407
2827,0.16581029112166407
2828,0.16581029112166407
2829,0.16581029112166407
2830,0.16581029112166407
2831,0.16581029112166407
2832,0.16581029112166407
2833,0.16581029112166407
2834,0.16581029112166407
2835,0.16581029112166407
2836,0.16581029112166407
2837,0.16581029112166407
2838,0.16581029112166407
2839,0.16581029112166407
2840,0.16581029112166407
2841,0.16581029112166407
2842,0.16581029112166407
2843,0.16581029112166407
2844,0.16581029112166407
2845,0.16581029112166407
2846,0.16581029112166407
2847,0.16581029112166407
2848,0.16581029112166407
2849,0.16581029112166407
2850,0.16581029112166407
2851,0.16581029112166407
2852,0.16581029112166407
2853,0.16581029112166407
2854,0.16581029112166407
2855,0.16581029112166407
2856,0.16581029112166407
2857,0.16581029112166407
2858,0.16581029112166407
2859,0.16581029112166407
2860,0.16581029112166407
2861,0.16581029112166407
2862,0.16581029112166407
2863,0.16581029112166407
2864,0.16581029112166407
2865,0.16581029112166407
2866,0.16581029112166407
2867,0.16581029112166407
2868,0.16581029112166407
2869,0.16581029112166407
2870,0.16581029112166407
2871,0.16581029112166407
2872,0.16581029112166407
2873,0.16581029112166407
2874,0.16581029112166407
2875,0.16581029112166407
2876,0.16581029112166407
2877,0.16581029112166407
2878,0.16581029112166407
2879,0.16581029112166407
2880,0.16581029112166407
2881,0.16581029112166407
2882,0.16581029112166407
2883,0.16581029112166407
2884,0.16581029112166407
2885,0.16581029112166407
2886,0.16581029112166407
2887,0.16581029112166407
2888,0.16581029112166407
2889,0.16581029112166407
2890,0.16581029112166407
2891,0.16581029112166407
2892,0.16581029112166407
2893,0.16581029112166407
2894,0.16581029112166407
2895,0.16581029112166407
2896,0.16581029112166407
2897,0.16581029112166407
2898,0.16581029112166407
2899,0.16581029112166407
2900,0.16581029112166407
2901,0.16581029112166407
2902,0.16581029112166407
2903,0.16581029112166407
2904,0.16581029112166407
2905,0.16581029112166407
2906,0.16581029112166407
2907,0.16581029112166407
2908,0.16581029112166407
2909,0.16581029112166407
2910,0.16581029112166407
2911,0.16581029112166407
2912,0.16581029112166407
2913,0.16581029112166407
2914,0.16581029112166407
2915,0.16581029112166407
2916,0.16581029112166407
2917,0.16581029112166407
2918,0.16581029112166407
2919,0.16581029112166407
2920,0.16581029112166407
2921,0.16581029112166407
2922,0.16581029112166407
2923,0.16581029112166407
2924,0.16581029112166407
2925,0.16581029112166407
2926,0.16581029112166407
2927,0.16581029112166407
2928,0.16581029112166407
2929,0.16581029112166407
2930,0.16581029112166407
2931,0.16581029112166407
2932,0.16581029112166407
2933,0.16581029112166407
2934,0.16581029112166407
2935,0.16581029112166407
2936,0.16581029112166407
2937,0.16581029112166407
2938,0.16581029112166407
2939,0.16581029112166407
2940,0.16581029112166407
2941,0.16581029112166407
2942,0.16581029112166407
2943,0.16581029112166407
2944,0.16581029112166407
2945,0.16581029112166407
2946,0.16581029112166407
2947,0.16581029112166407
2948,0.16581029112166407
2949,0.16581029112166407
2950,0.16581029112166407
2951,0.16581029112166407
2952,0.16581029112166407
2953,0.16581029112166407
2954,0.16581029112166407
2955,0.16581029112166407
2956,0.16581029112166407
2957,0.16581029112166407
2958,0.16581029112166407
2959,0.16581029112166407
2960,0.16581029112166407
2961,0.16581029112166407
2962,0.16581029112166407
2963,0.16581029112166407
2964,0.16581029112166407
2965,0.16581029112166407
2966,0.16581029112166407
2967,0.16581029112166407
2968,0.16581029112166407
2969,0.16581029112166407
2970,0.16581029112166407
2971,0.16581029112166407
2972,0.16581029112166407
2973,0.16581029112166407
2974,0.16581029112166407
2975,0.16581029112166407
2976,0.16581029112166407
2977,0.16581029112166407
2978,0.16581029112166407
2979,0.16581029112166407
2980,0.16581029112166407
2981,0.16581029112166407
2982,0.16581029112166407
2983,0.16581029112166407
2984,0.16581029112166407
2985,0.16581029112166407
2986,0.16581029112166407
2987,0.16581029112166407
2988,0.16581029112166407
2989,0.16581029112166407
2990,0.16581029112166407
2991,0.16581029112166407
2992,0.16581029112166407
2993,0.16581029112166407
2994,0.16581029112166407
2995,0.16581029112166407
2996,0.16581029112166407
2997,0.16581029112166407
2998,0.16581029112166407
2999,0.16581029112166407
3000,0.16581029112166407
