"year","carbon_dioxide"
2331,61.280542012877206
2332,61.280542012877206
2333,61.280542012877206
2334,61.280542012877206
2335,61.280542012877206
2336,61.280542012877206
2337,61.280542012877206
2338,61.280542012877206
2339,61.280542012877206
2340,61.280542012877206
2341,61.280542012877206
2342,61.280542012877206
2343,61.280542012877206
2344,61.280542012877206
2345,61.280542012877206
2346,61.280542012877206
2347,61.280542012877206
2348,61.280542012877206
2349,61.280542012877206
2350,61.280542012877206
2351,61.280542012877206
2352,61.280542012877206
2353,61.280542012877206
2354,61.280542012877206
2355,61.280542012877206
2356,61.280542012877206
2357,61.280542012877206
2358,61.280542012877206
2359,61.280542012877206
2360,61.280542012877206
2361,61.280542012877206
2362,61.280542012877206
2363,61.280542012877206
2364,61.280542012877206
2365,61.280542012877206
2366,61.280542012877206
2367,61.280542012877206
2368,61.280542012877206
2369,61.280542012877206
2370,61.280542012877206
2371,61.280542012877206
2372,61.280542012877206
2373,61.280542012877206
2374,61.280542012877206
2375,61.280542012877206
2376,61.280542012877206
2377,61.280542012877206
2378,61.280542012877206
2379,61.280542012877206
2380,61.280542012877206
2381,61.280542012877206
2382,61.280542012877206
2383,61.280542012877206
2384,61.280542012877206
2385,61.280542012877206
2386,61.280542012877206
2387,61.280542012877206
2388,61.280542012877206
2389,61.280542012877206
2390,61.280542012877206
2391,61.280542012877206
2392,61.280542012877206
2393,61.280542012877206
2394,61.280542012877206
2395,61.280542012877206
2396,61.280542012877206
2397,61.280542012877206
2398,61.280542012877206
2399,61.280542012877206
2400,61.280542012877206
2401,61.280542012877206
2402,61.280542012877206
2403,61.280542012877206
2404,61.280542012877206
2405,61.280542012877206
2406,61.280542012877206
2407,61.280542012877206
2408,61.280542012877206
2409,61.280542012877206
2410,61.280542012877206
2411,61.280542012877206
2412,61.280542012877206
2413,61.280542012877206
2414,61.280542012877206
2415,61.280542012877206
2416,61.280542012877206
2417,61.280542012877206
2418,61.280542012877206
2419,61.280542012877206
2420,61.280542012877206
2421,61.280542012877206
2422,61.280542012877206
2423,61.280542012877206
2424,61.280542012877206
2425,61.280542012877206
2426,61.280542012877206
2427,61.280542012877206
2428,61.280542012877206
2429,61.280542012877206
2430,61.280542012877206
2431,61.280542012877206
2432,61.280542012877206
2433,61.280542012877206
2434,61.280542012877206
2435,61.280542012877206
2436,61.280542012877206
2437,61.280542012877206
2438,61.280542012877206
2439,61.280542012877206
2440,61.280542012877206
2441,61.280542012877206
2442,61.280542012877206
2443,61.280542012877206
2444,61.280542012877206
2445,61.280542012877206
2446,61.280542012877206
2447,61.280542012877206
2448,61.280542012877206
2449,61.280542012877206
2450,61.280542012877206
2451,61.280542012877206
2452,61.280542012877206
2453,61.280542012877206
2454,61.280542012877206
2455,61.280542012877206
2456,61.280542012877206
2457,61.280542012877206
2458,61.280542012877206
2459,61.280542012877206
2460,61.280542012877206
2461,61.280542012877206
2462,61.280542012877206
2463,61.280542012877206
2464,61.280542012877206
2465,61.280542012877206
2466,61.280542012877206
2467,61.280542012877206
2468,61.280542012877206
2469,61.280542012877206
2470,61.280542012877206
2471,61.280542012877206
2472,61.280542012877206
2473,61.280542012877206
2474,61.280542012877206
2475,61.280542012877206
2476,61.280542012877206
2477,61.280542012877206
2478,61.280542012877206
2479,61.280542012877206
2480,61.280542012877206
2481,61.280542012877206
2482,61.280542012877206
2483,61.280542012877206
2484,61.280542012877206
2485,61.280542012877206
2486,61.280542012877206
2487,61.280542012877206
2488,61.280542012877206
2489,61.280542012877206
2490,61.280542012877206
2491,61.280542012877206
2492,61.280542012877206
2493,61.280542012877206
2494,61.280542012877206
2495,61.280542012877206
2496,61.280542012877206
2497,61.280542012877206
2498,61.280542012877206
2499,61.280542012877206
2500,61.280542012877206
2501,61.280542012877206
2502,61.280542012877206
2503,61.280542012877206
2504,61.280542012877206
2505,61.280542012877206
2506,61.280542012877206
2507,61.280542012877206
2508,61.280542012877206
2509,61.280542012877206
2510,61.280542012877206
2511,61.280542012877206
2512,61.280542012877206
2513,61.280542012877206
2514,61.280542012877206
2515,61.280542012877206
2516,61.280542012877206
2517,61.280542012877206
2518,61.280542012877206
2519,61.280542012877206
2520,61.280542012877206
2521,61.280542012877206
2522,61.280542012877206
2523,61.280542012877206
2524,61.280542012877206
2525,61.280542012877206
2526,61.280542012877206
2527,61.280542012877206
2528,61.280542012877206
2529,61.280542012877206
2530,61.280542012877206
2531,61.280542012877206
2532,61.280542012877206
2533,61.280542012877206
2534,61.280542012877206
2535,61.280542012877206
2536,61.280542012877206
2537,61.280542012877206
2538,61.280542012877206
2539,61.280542012877206
2540,61.280542012877206
2541,61.280542012877206
2542,61.280542012877206
2543,61.280542012877206
2544,61.280542012877206
2545,61.280542012877206
2546,61.280542012877206
2547,61.280542012877206
2548,61.280542012877206
2549,61.280542012877206
2550,61.280542012877206
2551,61.280542012877206
2552,61.280542012877206
2553,61.280542012877206
2554,61.280542012877206
2555,61.280542012877206
2556,61.280542012877206
2557,61.280542012877206
2558,61.280542012877206
2559,61.280542012877206
2560,61.280542012877206
2561,61.280542012877206
2562,61.280542012877206
2563,61.280542012877206
2564,61.280542012877206
2565,61.280542012877206
2566,61.280542012877206
2567,61.280542012877206
2568,61.280542012877206
2569,61.280542012877206
2570,61.280542012877206
2571,61.280542012877206
2572,61.280542012877206
2573,61.280542012877206
2574,61.280542012877206
2575,61.280542012877206
2576,61.280542012877206
2577,61.280542012877206
2578,61.280542012877206
2579,61.280542012877206
2580,61.280542012877206
2581,61.280542012877206
2582,61.280542012877206
2583,61.280542012877206
2584,61.280542012877206
2585,61.280542012877206
2586,61.280542012877206
2587,61.280542012877206
2588,61.280542012877206
2589,61.280542012877206
2590,61.280542012877206
2591,61.280542012877206
2592,61.280542012877206
2593,61.280542012877206
2594,61.280542012877206
2595,61.280542012877206
2596,61.280542012877206
2597,61.280542012877206
2598,61.280542012877206
2599,61.280542012877206
2600,61.280542012877206
2601,61.280542012877206
2602,61.280542012877206
2603,61.280542012877206
2604,61.280542012877206
2605,61.280542012877206
2606,61.280542012877206
2607,61.280542012877206
2608,61.280542012877206
2609,61.280542012877206
2610,61.280542012877206
2611,61.280542012877206
2612,61.280542012877206
2613,61.280542012877206
2614,61.280542012877206
2615,61.280542012877206
2616,61.280542012877206
2617,61.280542012877206
2618,61.280542012877206
2619,61.280542012877206
2620,61.280542012877206
2621,61.280542012877206
2622,61.280542012877206
2623,61.280542012877206
2624,61.280542012877206
2625,61.280542012877206
2626,61.280542012877206
2627,61.280542012877206
2628,61.280542012877206
2629,61.280542012877206
2630,61.280542012877206
2631,61.280542012877206
2632,61.280542012877206
2633,61.280542012877206
2634,61.280542012877206
2635,61.280542012877206
2636,61.280542012877206
2637,61.280542012877206
2638,61.280542012877206
2639,61.280542012877206
2640,61.280542012877206
2641,61.280542012877206
2642,61.280542012877206
2643,61.280542012877206
2644,61.280542012877206
2645,61.280542012877206
2646,61.280542012877206
2647,61.280542012877206
2648,61.280542012877206
2649,61.280542012877206
2650,61.280542012877206
2651,61.280542012877206
2652,61.280542012877206
2653,61.280542012877206
2654,61.280542012877206
2655,61.280542012877206
2656,61.280542012877206
2657,61.280542012877206
2658,61.280542012877206
2659,61.280542012877206
2660,61.280542012877206
2661,61.280542012877206
2662,61.280542012877206
2663,61.280542012877206
2664,61.280542012877206
2665,61.280542012877206
2666,61.280542012877206
2667,61.280542012877206
2668,61.280542012877206
2669,61.280542012877206
2670,61.280542012877206
2671,61.280542012877206
2672,61.280542012877206
2673,61.280542012877206
2674,61.280542012877206
2675,61.280542012877206
2676,61.280542012877206
2677,61.280542012877206
2678,61.280542012877206
2679,61.280542012877206
2680,61.280542012877206
2681,61.280542012877206
2682,61.280542012877206
2683,61.280542012877206
2684,61.280542012877206
2685,61.280542012877206
2686,61.280542012877206
2687,61.280542012877206
2688,61.280542012877206
2689,61.280542012877206
2690,61.280542012877206
2691,61.280542012877206
2692,61.280542012877206
2693,61.280542012877206
2694,61.280542012877206
2695,61.280542012877206
2696,61.280542012877206
2697,61.280542012877206
2698,61.280542012877206
2699,61.280542012877206
2700,61.280542012877206
2701,61.280542012877206
2702,61.280542012877206
2703,61.280542012877206
2704,61.280542012877206
2705,61.280542012877206
2706,61.280542012877206
2707,61.280542012877206
2708,61.280542012877206
2709,61.280542012877206
2710,61.280542012877206
2711,61.280542012877206
2712,61.280542012877206
2713,61.280542012877206
2714,61.280542012877206
2715,61.280542012877206
2716,61.280542012877206
2717,61.280542012877206
2718,61.280542012877206
2719,61.280542012877206
2720,61.280542012877206
2721,61.280542012877206
2722,61.280542012877206
2723,61.280542012877206
2724,61.280542012877206
2725,61.280542012877206
2726,61.280542012877206
2727,61.280542012877206
2728,61.280542012877206
2729,61.280542012877206
2730,61.280542012877206
2731,61.280542012877206
2732,61.280542012877206
2733,61.280542012877206
2734,61.280542012877206
2735,61.280542012877206
2736,61.280542012877206
2737,61.280542012877206
2738,61.280542012877206
2739,61.280542012877206
2740,61.280542012877206
2741,61.280542012877206
2742,61.280542012877206
2743,61.280542012877206
2744,61.280542012877206
2745,61.280542012877206
2746,61.280542012877206
2747,61.280542012877206
2748,61.280542012877206
2749,61.280542012877206
2750,61.280542012877206
2751,61.280542012877206
2752,61.280542012877206
2753,61.280542012877206
2754,61.280542012877206
2755,61.280542012877206
2756,61.280542012877206
2757,61.280542012877206
2758,61.280542012877206
2759,61.280542012877206
2760,61.280542012877206
2761,61.280542012877206
2762,61.280542012877206
2763,61.280542012877206
2764,61.280542012877206
2765,61.280542012877206
2766,61.280542012877206
2767,61.280542012877206
2768,61.280542012877206
2769,61.280542012877206
2770,61.280542012877206
2771,61.280542012877206
2772,61.280542012877206
2773,61.280542012877206
2774,61.280542012877206
2775,61.280542012877206
2776,61.280542012877206
2777,61.280542012877206
2778,61.280542012877206
2779,61.280542012877206
2780,61.280542012877206
2781,61.280542012877206
2782,61.280542012877206
2783,61.280542012877206
2784,61.280542012877206
2785,61.280542012877206
2786,61.280542012877206
2787,61.280542012877206
2788,61.280542012877206
2789,61.280542012877206
2790,61.280542012877206
2791,61.280542012877206
2792,61.280542012877206
2793,61.280542012877206
2794,61.280542012877206
2795,61.280542012877206
2796,61.280542012877206
2797,61.280542012877206
2798,61.280542012877206
2799,61.280542012877206
2800,61.280542012877206
2801,61.280542012877206
2802,61.280542012877206
2803,61.280542012877206
2804,61.280542012877206
2805,61.280542012877206
2806,61.280542012877206
2807,61.280542012877206
2808,61.280542012877206
2809,61.280542012877206
2810,61.280542012877206
2811,61.280542012877206
2812,61.280542012877206
2813,61.280542012877206
2814,61.280542012877206
2815,61.280542012877206
2816,61.280542012877206
2817,61.280542012877206
2818,61.280542012877206
2819,61.280542012877206
2820,61.280542012877206
2821,61.280542012877206
2822,61.280542012877206
2823,61.280542012877206
2824,61.280542012877206
2825,61.280542012877206
2826,61.280542012877206
2827,61.280542012877206
2828,61.280542012877206
2829,61.280542012877206
2830,61.280542012877206
2831,61.280542012877206
2832,61.280542012877206
2833,61.280542012877206
2834,61.280542012877206
2835,61.280542012877206
2836,61.280542012877206
2837,61.280542012877206
2838,61.280542012877206
2839,61.280542012877206
2840,61.280542012877206
2841,61.280542012877206
2842,61.280542012877206
2843,61.280542012877206
2844,61.280542012877206
2845,61.280542012877206
2846,61.280542012877206
2847,61.280542012877206
2848,61.280542012877206
2849,61.280542012877206
2850,61.280542012877206
2851,61.280542012877206
2852,61.280542012877206
2853,61.280542012877206
2854,61.280542012877206
2855,61.280542012877206
2856,61.280542012877206
2857,61.280542012877206
2858,61.280542012877206
2859,61.280542012877206
2860,61.280542012877206
2861,61.280542012877206
2862,61.280542012877206
2863,61.280542012877206
2864,61.280542012877206
2865,61.280542012877206
2866,61.280542012877206
2867,61.280542012877206
2868,61.280542012877206
2869,61.280542012877206
2870,61.280542012877206
2871,61.280542012877206
2872,61.280542012877206
2873,61.280542012877206
2874,61.280542012877206
2875,61.280542012877206
2876,61.280542012877206
2877,61.280542012877206
2878,61.280542012877206
2879,61.280542012877206
2880,61.280542012877206
2881,61.280542012877206
2882,61.280542012877206
2883,61.280542012877206
2884,61.280542012877206
2885,61.280542012877206
2886,61.280542012877206
2887,61.280542012877206
2888,61.280542012877206
2889,61.280542012877206
2890,61.280542012877206
2891,61.280542012877206
2892,61.280542012877206
2893,61.280542012877206
2894,61.280542012877206
2895,61.280542012877206
2896,61.280542012877206
2897,61.280542012877206
2898,61.280542012877206
2899,61.280542012877206
2900,61.280542012877206
2901,61.280542012877206
2902,61.280542012877206
2903,61.280542012877206
2904,61.280542012877206
2905,61.280542012877206
2906,61.280542012877206
2907,61.280542012877206
2908,61.280542012877206
2909,61.280542012877206
2910,61.280542012877206
2911,61.280542012877206
2912,61.280542012877206
2913,61.280542012877206
2914,61.280542012877206
2915,61.280542012877206
2916,61.280542012877206
2917,61.280542012877206
2918,61.280542012877206
2919,61.280542012877206
2920,61.280542012877206
2921,61.280542012877206
2922,61.280542012877206
2923,61.280542012877206
2924,61.280542012877206
2925,61.280542012877206
2926,61.280542012877206
2927,61.280542012877206
2928,61.280542012877206
2929,61.280542012877206
2930,61.280542012877206
2931,61.280542012877206
2932,61.280542012877206
2933,61.280542012877206
2934,61.280542012877206
2935,61.280542012877206
2936,61.280542012877206
2937,61.280542012877206
2938,61.280542012877206
2939,61.280542012877206
2940,61.280542012877206
2941,61.280542012877206
2942,61.280542012877206
2943,61.280542012877206
2944,61.280542012877206
2945,61.280542012877206
2946,61.280542012877206
2947,61.280542012877206
2948,61.280542012877206
2949,61.280542012877206
2950,61.280542012877206
2951,61.280542012877206
2952,61.280542012877206
2953,61.280542012877206
2954,61.280542012877206
2955,61.280542012877206
2956,61.280542012877206
2957,61.280542012877206
2958,61.280542012877206
2959,61.280542012877206
2960,61.280542012877206
2961,61.280542012877206
2962,61.280542012877206
2963,61.280542012877206
2964,61.280542012877206
2965,61.280542012877206
2966,61.280542012877206
2967,61.280542012877206
2968,61.280542012877206
2969,61.280542012877206
2970,61.280542012877206
2971,61.280542012877206
2972,61.280542012877206
2973,61.280542012877206
2974,61.280542012877206
2975,61.280542012877206
2976,61.280542012877206
2977,61.280542012877206
2978,61.280542012877206
2979,61.280542012877206
2980,61.280542012877206
2981,61.280542012877206
2982,61.280542012877206
2983,61.280542012877206
2984,61.280542012877206
2985,61.280542012877206
2986,61.280542012877206
2987,61.280542012877206
2988,61.280542012877206
2989,61.280542012877206
2990,61.280542012877206
2991,61.280542012877206
2992,61.280542012877206
2993,61.280542012877206
2994,61.280542012877206
2995,61.280542012877206
2996,61.280542012877206
2997,61.280542012877206
2998,61.280542012877206
2999,61.280542012877206
3000,61.280542012877206
