"year","carbon_dioxide"
2153,1.0303639409009124
2154,1.0158974419150415
2155,1.0017793922610259
2156,0.9880008649870526
2157,0.9745532610205487
2158,0.9614282975635665
2159,0.9486179968940405
2160,0.9361146755551544
2161,0.9239109339158805
2162,0.9119996460864918
2163,0.9003739501735978
2164,0.8890272388599535
2165,0.8779531502949515
2166,0.867145559282371
2167,0.8565985687525509
2168,0.8463065015067658
2169,0.8362638922221383
2170,0.8264654797059671
2171,0.8169061993888698
2172,0.8075811760466464
2173,0.7984857167412305
2174,0.7896153039715814
2175,0.7809655890257794
2176,0.7725323855260384
2177,0.7643116631587337
2178,0.7562995415819471
2179,0.7484922845033928
2180,0.7408862939219536
2181,0.7334781045264036
2182,0.7262643782452103
2183,0.7192418989416371
2184,0.7124075672486736
2185,0.705758395538596
2186,0.699291503022265
2187,0.6930041109735054
2188,0.6868935380742056
2189,0.6809571958759845
2190,0.6751925843745451
2191,0.6695972876930336
2192,0.6641689698709526
2193,0.6589053707553941
2194,0.6538043019915328
2195,0.6488636431095415
2196,0.6440813377052471
2197,0.6394553897120397
2198,0.6349838597617031
2199,0.6306648616320017
2200,0.6264965587790059
2201,0.6224700923049252
2202,0.6185832030980439
2203,0.6148336346796451
2204,0.6112191311128322
2205,0.6077374350000526
2206,0.6043862855697499
2207,0.6011634168525515
2208,0.5980665559474209
2209,0.5950934213781647
2210,0.5922417215406856
2211,0.5895091532413567
2212,0.5868934003268467
2213,0.5843921324057163
2214,0.582003003662064
2215,0.5797236517614525
2216,0.5775516968493134
2217,0.5754847406419781
2218,0.5735203656104213
2219,0.5716561342567602
2220,0.5698895884834805
2221,0.568218249055301
2222,0.5666396151535215
2223,0.5651511640226262
2224,0.5637503507088356
2225,0.5624346078902285
2226,0.5612013457979717
2227,0.5600479522281121
2228,0.5589717926432961
2229,0.5579702103637
2230,0.557040526846357
2231,0.5561800420519774
2232,0.5553860348982662
2233,0.5546557637986405
2234,0.5539864672851585
2235,0.5533753647143713
2236,0.552819657054708
2237,0.5523165277539076
2238,0.5518631436849148
2239,0.551456656168548
2240,0.5510942020711576
2241,0.5507729049753912
2242,0.5504898764220787
2243,0.5502422172211631
2244,0.5500270188294967
2245,0.5498413647932354
2246,0.5496823322524642
2247,0.5495469935056048
2248,0.5494324176310555
2249,0.5493356721634416
2250,0.549253824821758
2251,0.5491839452866094
2252,0.5491231070236825
2253,0.549068389150498
2254,0.5490168783434298
2255,0.5489656707819061
2256,0.5489118741266442
2257,0.5488526095287185
2258,0.5487850136661966
2259,0.5487062408050323
2260,0.5486134648808669
2261,0.5485038815983352
2262,0.5483747105444492
2263,0.548223197312594
2264,0.5480466156336512
2265,0.5478422695107457
2266,0.547607495354085
2267,0.5473396641123731
2268,0.5470361833972561
2269,0.5466944995972775
2270,0.5463120999778134
2271,0.545886514763489
2272,0.5454153191995796
2273,0.5448961355889423
2274,0.5443266353010456
2275,0.5437045407497073
2276,0.5430276273361885
2277,0.5422937253543507
2278,0.5415007218546293
2279,0.5406465624636418
2280,0.5397292531563137
2281,0.538746861977481
2282,0.5376975207099984
2283,0.536579426486477
2284,0.5353908433418428
2285,0.5341301037040289
2286,0.5327956098201848
2287,0.5313858351159045
2288,0.5298993254850795
2289,0.5283347005080903
2290,0.5266906545961696
2291,0.5249659580598907
2292,0.5231594580998492
2293,0.5212700797177496
2294,0.5192968265462216
2295,0.5172387815958303
2296,0.5150951079178838
2297,0.5128650491817823
2298,0.5105479301657743
2299,0.5081431571601576
2300,0.5056502182820821
2301,0.5056502182820821
2302,0.5056502182820821
2303,0.5056502182820821
2304,0.5056502182820821
2305,0.5056502182820821
2306,0.5056502182820821
2307,0.5056502182820821
2308,0.5056502182820821
2309,0.5056502182820821
2310,0.5056502182820821
2311,0.5056502182820821
2312,0.5056502182820821
2313,0.5056502182820821
2314,0.5056502182820821
2315,0.5056502182820821
2316,0.5056502182820821
2317,0.5056502182820821
2318,0.5056502182820821
2319,0.5056502182820821
2320,0.5056502182820821
2321,0.5056502182820821
2322,0.5056502182820821
2323,0.5056502182820821
2324,0.5056502182820821
2325,0.5056502182820821
2326,0.5056502182820821
2327,0.5056502182820821
2328,0.5056502182820821
2329,0.5056502182820821
2330,0.5056502182820821
2331,0.5056502182820821
2332,0.5056502182820821
2333,0.5056502182820821
2334,0.5056502182820821
2335,0.5056502182820821
2336,0.5056502182820821
2337,0.5056502182820821
2338,0.5056502182820821
2339,0.5056502182820821
2340,0.5056502182820821
2341,0.5056502182820821
2342,0.5056502182820821
2343,0.5056502182820821
2344,0.5056502182820821
2345,0.5056502182820821
2346,0.5056502182820821
2347,0.5056502182820821
2348,0.5056502182820821
2349,0.5056502182820821
2350,0.5056502182820821
2351,0.5056502182820821
2352,0.5056502182820821
2353,0.5056502182820821
2354,0.5056502182820821
2355,0.5056502182820821
2356,0.5056502182820821
2357,0.5056502182820821
2358,0.5056502182820821
2359,0.5056502182820821
2360,0.5056502182820821
2361,0.5056502182820821
2362,0.5056502182820821
2363,0.5056502182820821
2364,0.5056502182820821
2365,0.5056502182820821
2366,0.5056502182820821
2367,0.5056502182820821
2368,0.5056502182820821
2369,0.5056502182820821
2370,0.5056502182820821
2371,0.5056502182820821
2372,0.5056502182820821
2373,0.5056502182820821
2374,0.5056502182820821
2375,0.5056502182820821
2376,0.5056502182820821
2377,0.5056502182820821
2378,0.5056502182820821
2379,0.5056502182820821
2380,0.5056502182820821
2381,0.5056502182820821
2382,0.5056502182820821
2383,0.5056502182820821
2384,0.5056502182820821
2385,0.5056502182820821
2386,0.5056502182820821
2387,0.5056502182820821
2388,0.5056502182820821
2389,0.5056502182820821
2390,0.5056502182820821
2391,0.5056502182820821
2392,0.5056502182820821
2393,0.5056502182820821
2394,0.5056502182820821
2395,0.5056502182820821
2396,0.5056502182820821
2397,0.5056502182820821
2398,0.5056502182820821
2399,0.5056502182820821
2400,0.5056502182820821
2401,0.5056502182820821
2402,0.5056502182820821
2403,0.5056502182820821
2404,0.5056502182820821
2405,0.5056502182820821
2406,0.5056502182820821
2407,0.5056502182820821
2408,0.5056502182820821
2409,0.5056502182820821
2410,0.5056502182820821
2411,0.5056502182820821
2412,0.5056502182820821
2413,0.5056502182820821
2414,0.5056502182820821
2415,0.5056502182820821
2416,0.5056502182820821
2417,0.5056502182820821
2418,0.5056502182820821
2419,0.5056502182820821
2420,0.5056502182820821
2421,0.5056502182820821
2422,0.5056502182820821
2423,0.5056502182820821
2424,0.5056502182820821
2425,0.5056502182820821
2426,0.5056502182820821
2427,0.5056502182820821
2428,0.5056502182820821
2429,0.5056502182820821
2430,0.5056502182820821
2431,0.5056502182820821
2432,0.5056502182820821
2433,0.5056502182820821
2434,0.5056502182820821
2435,0.5056502182820821
2436,0.5056502182820821
2437,0.5056502182820821
2438,0.5056502182820821
2439,0.5056502182820821
2440,0.5056502182820821
2441,0.5056502182820821
2442,0.5056502182820821
2443,0.5056502182820821
2444,0.5056502182820821
2445,0.5056502182820821
2446,0.5056502182820821
2447,0.5056502182820821
2448,0.5056502182820821
2449,0.5056502182820821
2450,0.5056502182820821
2451,0.5056502182820821
2452,0.5056502182820821
2453,0.5056502182820821
2454,0.5056502182820821
2455,0.5056502182820821
2456,0.5056502182820821
2457,0.5056502182820821
2458,0.5056502182820821
2459,0.5056502182820821
2460,0.5056502182820821
2461,0.5056502182820821
2462,0.5056502182820821
2463,0.5056502182820821
2464,0.5056502182820821
2465,0.5056502182820821
2466,0.5056502182820821
2467,0.5056502182820821
2468,0.5056502182820821
2469,0.5056502182820821
2470,0.5056502182820821
2471,0.5056502182820821
2472,0.5056502182820821
2473,0.5056502182820821
2474,0.5056502182820821
2475,0.5056502182820821
2476,0.5056502182820821
2477,0.5056502182820821
2478,0.5056502182820821
2479,0.5056502182820821
2480,0.5056502182820821
2481,0.5056502182820821
2482,0.5056502182820821
2483,0.5056502182820821
2484,0.5056502182820821
2485,0.5056502182820821
2486,0.5056502182820821
2487,0.5056502182820821
2488,0.5056502182820821
2489,0.5056502182820821
2490,0.5056502182820821
2491,0.5056502182820821
2492,0.5056502182820821
2493,0.5056502182820821
2494,0.5056502182820821
2495,0.5056502182820821
2496,0.5056502182820821
2497,0.5056502182820821
2498,0.5056502182820821
2499,0.5056502182820821
2500,0.5056502182820821
2501,0.5056502182820821
2502,0.5056502182820821
2503,0.5056502182820821
2504,0.5056502182820821
2505,0.5056502182820821
2506,0.5056502182820821
2507,0.5056502182820821
2508,0.5056502182820821
2509,0.5056502182820821
2510,0.5056502182820821
2511,0.5056502182820821
2512,0.5056502182820821
2513,0.5056502182820821
2514,0.5056502182820821
2515,0.5056502182820821
2516,0.5056502182820821
2517,0.5056502182820821
2518,0.5056502182820821
2519,0.5056502182820821
2520,0.5056502182820821
2521,0.5056502182820821
2522,0.5056502182820821
2523,0.5056502182820821
2524,0.5056502182820821
2525,0.5056502182820821
2526,0.5056502182820821
2527,0.5056502182820821
2528,0.5056502182820821
2529,0.5056502182820821
2530,0.5056502182820821
2531,0.5056502182820821
2532,0.5056502182820821
2533,0.5056502182820821
2534,0.5056502182820821
2535,0.5056502182820821
2536,0.5056502182820821
2537,0.5056502182820821
2538,0.5056502182820821
2539,0.5056502182820821
2540,0.5056502182820821
2541,0.5056502182820821
2542,0.5056502182820821
2543,0.5056502182820821
2544,0.5056502182820821
2545,0.5056502182820821
2546,0.5056502182820821
2547,0.5056502182820821
2548,0.5056502182820821
2549,0.5056502182820821
2550,0.5056502182820821
2551,0.5056502182820821
2552,0.5056502182820821
2553,0.5056502182820821
2554,0.5056502182820821
2555,0.5056502182820821
2556,0.5056502182820821
2557,0.5056502182820821
2558,0.5056502182820821
2559,0.5056502182820821
2560,0.5056502182820821
2561,0.5056502182820821
2562,0.5056502182820821
2563,0.5056502182820821
2564,0.5056502182820821
2565,0.5056502182820821
2566,0.5056502182820821
2567,0.5056502182820821
2568,0.5056502182820821
2569,0.5056502182820821
2570,0.5056502182820821
2571,0.5056502182820821
2572,0.5056502182820821
2573,0.5056502182820821
2574,0.5056502182820821
2575,0.5056502182820821
2576,0.5056502182820821
2577,0.5056502182820821
2578,0.5056502182820821
2579,0.5056502182820821
2580,0.5056502182820821
2581,0.5056502182820821
2582,0.5056502182820821
2583,0.5056502182820821
2584,0.5056502182820821
2585,0.5056502182820821
2586,0.5056502182820821
2587,0.5056502182820821
2588,0.5056502182820821
2589,0.5056502182820821
2590,0.5056502182820821
2591,0.5056502182820821
2592,0.5056502182820821
2593,0.5056502182820821
2594,0.5056502182820821
2595,0.5056502182820821
2596,0.5056502182820821
2597,0.5056502182820821
2598,0.5056502182820821
2599,0.5056502182820821
2600,0.5056502182820821
2601,0.5056502182820821
2602,0.5056502182820821
2603,0.5056502182820821
2604,0.5056502182820821
2605,0.5056502182820821
2606,0.5056502182820821
2607,0.5056502182820821
2608,0.5056502182820821
2609,0.5056502182820821
2610,0.5056502182820821
2611,0.5056502182820821
2612,0.5056502182820821
2613,0.5056502182820821
2614,0.5056502182820821
2615,0.5056502182820821
2616,0.5056502182820821
2617,0.5056502182820821
2618,0.5056502182820821
2619,0.5056502182820821
2620,0.5056502182820821
2621,0.5056502182820821
2622,0.5056502182820821
2623,0.5056502182820821
2624,0.5056502182820821
2625,0.5056502182820821
2626,0.5056502182820821
2627,0.5056502182820821
2628,0.5056502182820821
2629,0.5056502182820821
2630,0.5056502182820821
2631,0.5056502182820821
2632,0.5056502182820821
2633,0.5056502182820821
2634,0.5056502182820821
2635,0.5056502182820821
2636,0.5056502182820821
2637,0.5056502182820821
2638,0.5056502182820821
2639,0.5056502182820821
2640,0.5056502182820821
2641,0.5056502182820821
2642,0.5056502182820821
2643,0.5056502182820821
2644,0.5056502182820821
2645,0.5056502182820821
2646,0.5056502182820821
2647,0.5056502182820821
2648,0.5056502182820821
2649,0.5056502182820821
2650,0.5056502182820821
2651,0.5056502182820821
2652,0.5056502182820821
2653,0.5056502182820821
2654,0.5056502182820821
2655,0.5056502182820821
2656,0.5056502182820821
2657,0.5056502182820821
2658,0.5056502182820821
2659,0.5056502182820821
2660,0.5056502182820821
2661,0.5056502182820821
2662,0.5056502182820821
2663,0.5056502182820821
2664,0.5056502182820821
2665,0.5056502182820821
2666,0.5056502182820821
2667,0.5056502182820821
2668,0.5056502182820821
2669,0.5056502182820821
2670,0.5056502182820821
2671,0.5056502182820821
2672,0.5056502182820821
2673,0.5056502182820821
2674,0.5056502182820821
2675,0.5056502182820821
2676,0.5056502182820821
2677,0.5056502182820821
2678,0.5056502182820821
2679,0.5056502182820821
2680,0.5056502182820821
2681,0.5056502182820821
2682,0.5056502182820821
2683,0.5056502182820821
2684,0.5056502182820821
2685,0.5056502182820821
2686,0.5056502182820821
2687,0.5056502182820821
2688,0.5056502182820821
2689,0.5056502182820821
2690,0.5056502182820821
2691,0.5056502182820821
2692,0.5056502182820821
2693,0.5056502182820821
2694,0.5056502182820821
2695,0.5056502182820821
2696,0.5056502182820821
2697,0.5056502182820821
2698,0.5056502182820821
2699,0.5056502182820821
2700,0.5056502182820821
2701,0.5056502182820821
2702,0.5056502182820821
2703,0.5056502182820821
2704,0.5056502182820821
2705,0.5056502182820821
2706,0.5056502182820821
2707,0.5056502182820821
2708,0.5056502182820821
2709,0.5056502182820821
2710,0.5056502182820821
2711,0.5056502182820821
2712,0.5056502182820821
2713,0.5056502182820821
2714,0.5056502182820821
2715,0.5056502182820821
2716,0.5056502182820821
2717,0.5056502182820821
2718,0.5056502182820821
2719,0.5056502182820821
2720,0.5056502182820821
2721,0.5056502182820821
2722,0.5056502182820821
2723,0.5056502182820821
2724,0.5056502182820821
2725,0.5056502182820821
2726,0.5056502182820821
2727,0.5056502182820821
2728,0.5056502182820821
2729,0.5056502182820821
2730,0.5056502182820821
2731,0.5056502182820821
2732,0.5056502182820821
2733,0.5056502182820821
2734,0.5056502182820821
2735,0.5056502182820821
2736,0.5056502182820821
2737,0.5056502182820821
2738,0.5056502182820821
2739,0.5056502182820821
2740,0.5056502182820821
2741,0.5056502182820821
2742,0.5056502182820821
2743,0.5056502182820821
2744,0.5056502182820821
2745,0.5056502182820821
2746,0.5056502182820821
2747,0.5056502182820821
2748,0.5056502182820821
2749,0.5056502182820821
2750,0.5056502182820821
2751,0.5056502182820821
2752,0.5056502182820821
2753,0.5056502182820821
2754,0.5056502182820821
2755,0.5056502182820821
2756,0.5056502182820821
2757,0.5056502182820821
2758,0.5056502182820821
2759,0.5056502182820821
2760,0.5056502182820821
2761,0.5056502182820821
2762,0.5056502182820821
2763,0.5056502182820821
2764,0.5056502182820821
2765,0.5056502182820821
2766,0.5056502182820821
2767,0.5056502182820821
2768,0.5056502182820821
2769,0.5056502182820821
2770,0.5056502182820821
2771,0.5056502182820821
2772,0.5056502182820821
2773,0.5056502182820821
2774,0.5056502182820821
2775,0.5056502182820821
2776,0.5056502182820821
2777,0.5056502182820821
2778,0.5056502182820821
2779,0.5056502182820821
2780,0.5056502182820821
2781,0.5056502182820821
2782,0.5056502182820821
2783,0.5056502182820821
2784,0.5056502182820821
2785,0.5056502182820821
2786,0.5056502182820821
2787,0.5056502182820821
2788,0.5056502182820821
2789,0.5056502182820821
2790,0.5056502182820821
2791,0.5056502182820821
2792,0.5056502182820821
2793,0.5056502182820821
2794,0.5056502182820821
2795,0.5056502182820821
2796,0.5056502182820821
2797,0.5056502182820821
2798,0.5056502182820821
2799,0.5056502182820821
2800,0.5056502182820821
2801,0.5056502182820821
2802,0.5056502182820821
2803,0.5056502182820821
2804,0.5056502182820821
2805,0.5056502182820821
2806,0.5056502182820821
2807,0.5056502182820821
2808,0.5056502182820821
2809,0.5056502182820821
2810,0.5056502182820821
2811,0.5056502182820821
2812,0.5056502182820821
2813,0.5056502182820821
2814,0.5056502182820821
2815,0.5056502182820821
2816,0.5056502182820821
2817,0.5056502182820821
2818,0.5056502182820821
2819,0.5056502182820821
2820,0.5056502182820821
2821,0.5056502182820821
2822,0.5056502182820821
2823,0.5056502182820821
2824,0.5056502182820821
2825,0.5056502182820821
2826,0.5056502182820821
2827,0.5056502182820821
2828,0.5056502182820821
2829,0.5056502182820821
2830,0.5056502182820821
2831,0.5056502182820821
2832,0.5056502182820821
2833,0.5056502182820821
2834,0.5056502182820821
2835,0.5056502182820821
2836,0.5056502182820821
2837,0.5056502182820821
2838,0.5056502182820821
2839,0.5056502182820821
2840,0.5056502182820821
2841,0.5056502182820821
2842,0.5056502182820821
2843,0.5056502182820821
2844,0.5056502182820821
2845,0.5056502182820821
2846,0.5056502182820821
2847,0.5056502182820821
2848,0.5056502182820821
2849,0.5056502182820821
2850,0.5056502182820821
2851,0.5056502182820821
2852,0.5056502182820821
2853,0.5056502182820821
2854,0.5056502182820821
2855,0.5056502182820821
2856,0.5056502182820821
2857,0.5056502182820821
2858,0.5056502182820821
2859,0.5056502182820821
2860,0.5056502182820821
2861,0.5056502182820821
2862,0.5056502182820821
2863,0.5056502182820821
2864,0.5056502182820821
2865,0.5056502182820821
2866,0.5056502182820821
2867,0.5056502182820821
2868,0.5056502182820821
2869,0.5056502182820821
2870,0.5056502182820821
2871,0.5056502182820821
2872,0.5056502182820821
2873,0.5056502182820821
2874,0.5056502182820821
2875,0.5056502182820821
2876,0.5056502182820821
2877,0.5056502182820821
2878,0.5056502182820821
2879,0.5056502182820821
2880,0.5056502182820821
2881,0.5056502182820821
2882,0.5056502182820821
2883,0.5056502182820821
2884,0.5056502182820821
2885,0.5056502182820821
2886,0.5056502182820821
2887,0.5056502182820821
2888,0.5056502182820821
2889,0.5056502182820821
2890,0.5056502182820821
2891,0.5056502182820821
2892,0.5056502182820821
2893,0.5056502182820821
2894,0.5056502182820821
2895,0.5056502182820821
2896,0.5056502182820821
2897,0.5056502182820821
2898,0.5056502182820821
2899,0.5056502182820821
2900,0.5056502182820821
2901,0.5056502182820821
2902,0.5056502182820821
2903,0.5056502182820821
2904,0.5056502182820821
2905,0.5056502182820821
2906,0.5056502182820821
2907,0.5056502182820821
2908,0.5056502182820821
2909,0.5056502182820821
2910,0.5056502182820821
2911,0.5056502182820821
2912,0.5056502182820821
2913,0.5056502182820821
2914,0.5056502182820821
2915,0.5056502182820821
2916,0.5056502182820821
2917,0.5056502182820821
2918,0.5056502182820821
2919,0.5056502182820821
2920,0.5056502182820821
2921,0.5056502182820821
2922,0.5056502182820821
2923,0.5056502182820821
2924,0.5056502182820821
2925,0.5056502182820821
2926,0.5056502182820821
2927,0.5056502182820821
2928,0.5056502182820821
2929,0.5056502182820821
2930,0.5056502182820821
2931,0.5056502182820821
2932,0.5056502182820821
2933,0.5056502182820821
2934,0.5056502182820821
2935,0.5056502182820821
2936,0.5056502182820821
2937,0.5056502182820821
2938,0.5056502182820821
2939,0.5056502182820821
2940,0.5056502182820821
2941,0.5056502182820821
2942,0.5056502182820821
2943,0.5056502182820821
2944,0.5056502182820821
2945,0.5056502182820821
2946,0.5056502182820821
2947,0.5056502182820821
2948,0.5056502182820821
2949,0.5056502182820821
2950,0.5056502182820821
2951,0.5056502182820821
2952,0.5056502182820821
2953,0.5056502182820821
2954,0.5056502182820821
2955,0.5056502182820821
2956,0.5056502182820821
2957,0.5056502182820821
2958,0.5056502182820821
2959,0.5056502182820821
2960,0.5056502182820821
2961,0.5056502182820821
2962,0.5056502182820821
2963,0.5056502182820821
2964,0.5056502182820821
2965,0.5056502182820821
2966,0.5056502182820821
2967,0.5056502182820821
2968,0.5056502182820821
2969,0.5056502182820821
2970,0.5056502182820821
2971,0.5056502182820821
2972,0.5056502182820821
2973,0.5056502182820821
2974,0.5056502182820821
2975,0.5056502182820821
2976,0.5056502182820821
2977,0.5056502182820821
2978,0.5056502182820821
2979,0.5056502182820821
2980,0.5056502182820821
2981,0.5056502182820821
2982,0.5056502182820821
2983,0.5056502182820821
2984,0.5056502182820821
2985,0.5056502182820821
2986,0.5056502182820821
2987,0.5056502182820821
2988,0.5056502182820821
2989,0.5056502182820821
2990,0.5056502182820821
2991,0.5056502182820821
2992,0.5056502182820821
2993,0.5056502182820821
2994,0.5056502182820821
2995,0.5056502182820821
2996,0.5056502182820821
2997,0.5056502182820821
2998,0.5056502182820821
2999,0.5056502182820821
3000,0.5056502182820821
